"Count","Percent","Word"
"0001","00.00%","bitching"
"0001","00.00%","bites"
"0001","00.00%","bits"
"0001","00.00%","blacko"
"0001","00.00%","blanked"
"0001","00.00%","blanket"
"0001","00.00%","blankets"
"0001","00.00%","blastin"
"0001","00.00%","bleak"
"0001","00.00%","blimey"
"0001","00.00%","blocked"
"0001","00.00%","blog"
"0001","00.00%","blogging"
"0001","00.00%","blogspot"
"0001","00.00%","bloke's"
"0001","00.00%","blokes"
"0001","00.00%","blowing"
"0001","00.00%","blown"
"0001","00.00%","bluetoothhdset"
"0001","00.00%","bluray"
"0001","00.00%","board"
"0001","00.00%","boatin"
"0001","00.00%","bob"
"0001","00.00%","boggy"
"0001","00.00%","bognor"
"0001","00.00%","bold2"
"0001","00.00%","bollox"
"0001","00.00%","boltblue"
"0001","00.00%","bomb"
"0001","00.00%","bong"
"0001","00.00%","boobs"
"0001","00.00%","bookedthe"
"0001","00.00%","bookmark"
"0001","00.00%","bookshelf"
"0001","00.00%","boooo"
"0001","00.00%","borderline"
"0001","00.00%","bot"
"0001","00.00%","bothering"
"0001","00.00%","boundaries"
"0001","00.00%","bowa"
"0001","00.00%","bowls"
"0001","00.00%","box1146"
"0001","00.00%","box139"
"0001","00.00%","box245c2150pm"
"0001","00.00%","box334"
"0001","00.00%","box403"
"0001","00.00%","box420"
"0001","00.00%","box42wr29c"
"0001","00.00%","box434sk38wp150ppm18"
"0001","00.00%","box61"
"0001","00.00%","boy-y"
"0001","00.00%","boyf"
"0001","00.00%","bpo"
"0001","00.00%","braindance"
"0001","00.00%","brainless"
"0001","00.00%","brains"
"0001","00.00%","brainy"
"0001","00.00%","bras"
"0001","00.00%","brats"
"0001","00.00%","braved"
"0001","00.00%","brb"
"0001","00.00%","brdget"
"0001","00.00%","breadstick"
"0001","00.00%","breaker"
"0001","00.00%","breakfast"
"0001","00.00%","breakin"
"0001","00.00%","breaking"
"0001","00.00%","breaks"
"0001","00.00%","breathe1"
"0001","00.00%","breather"
"0001","00.00%","breathing"
"0001","00.00%","breeze"
"0001","00.00%","breezy"
"0001","00.00%","bribe"
"0001","00.00%","bridal"
"0001","00.00%","bridge"
"0001","00.00%","bridgwater"
"0001","00.00%","brighten"
"0001","00.00%","brilliantly"
"0001","00.00%","brin"
"0001","00.00%","brisk"
"0001","00.00%","brison"
"0001","00.00%","broadband"
"0001","00.00%","brolly"
"0001","00.00%","broth"
"0001","00.00%","brothers"
"0001","00.00%","brown"
"0001","00.00%","brownie"
"0001","00.00%","brownies"
"0001","00.00%","browse"
"0001","00.00%","browser"
"0001","00.00%","browsin"
"0001","00.00%","brum"
"0001","00.00%","bsn"
"0001","00.00%","bsnl"
"0001","00.00%","bthere"
"0001","00.00%","btwn"
"0001","00.00%","bubbletext"
"0001","00.00%","buddy"
"0001","00.00%","buddys"
"0001","00.00%","buen"
"0001","00.00%","buffy"
"0001","00.00%","built"
"0001","00.00%","bull"
"0001","00.00%","bullshit"
"0001","00.00%","bunch"
"0001","00.00%","bundle"
"0001","00.00%","bunkers"
"0001","00.00%","burden"
"0001","00.00%","burgundy"
"0001","00.00%","burial"
"0001","00.00%","burn"
"0001","00.00%","burnt"
"0001","00.00%","burrito"
"0001","00.00%","bus8"
"0001","00.00%","busetop"
"0001","00.00%","busty"
"0001","00.00%","buttheres"
"0001","00.00%","butting"
"0001","00.00%","buttons"
"0001","00.00%","buyer"
"0001","00.00%","buyers"
"0001","00.00%","buz"
"0001","00.00%","buzzzz"
"0001","00.00%","bw"
"0001","00.00%","bx"
"0001","00.00%","bx526"
"0001","00.00%","byatch"
"0001","00.00%","c-in"
"0001","00.00%","c-red"
"0001","00.00%","cab"
"0001","00.00%","cable"
"0001","00.00%","cage"
"0001","00.00%","cakes"
"0001","00.00%","calculated"
"0001","00.00%","cali"
"0001","00.00%","cali's"
"0001","00.00%","callcost150ppmmobilesvary"
"0001","00.00%","callon"
"0001","00.00%","calls1"
"0001","00.00%","camp"
"0001","00.00%","camry"
"0001","00.00%","canceled"
"0001","00.00%","canlove"
"0001","00.00%","canname"
"0001","00.00%","cantdo"
"0001","00.00%","canteen"
"0001","00.00%","capacity"
"0001","00.00%","caps"
"0001","00.00%","captaining"
"0001","00.00%","cardin"
"0001","00.00%","cards"
"0001","00.00%","careabout"
"0001","00.00%","careless"
"0001","00.00%","carlie"
"0001","00.00%","carlin"
"0001","00.00%","carlos'll"
"0001","00.00%","carly"
"0001","00.00%","carolina"
"0001","00.00%","carpark"
"0001","00.00%","carryin"
"0001","00.00%","cartons"
"0001","00.00%","cashed"
"0001","00.00%","casing"
"0001","00.00%","cast"
"0001","00.00%","casting"
"0001","00.00%","casualty"
"0001","00.00%","catches"
"0001","00.00%","categories"
"0001","00.00%","causes"
"0001","00.00%","cave"
"0001","00.00%","caveboy"
"0001","00.00%","cc100p"
"0001","00.00%","ccna"
"0001","00.00%","cedar"
"0001","00.00%","ceiling"
"0001","00.00%","celebrated"
"0001","00.00%","celebrations"
"0001","00.00%","census"
"0001","00.00%","century"
"0001","00.00%","cer"
"0001","00.00%","cereals"
"0001","00.00%","ceri"
"0001","00.00%","certificate"
"0001","00.00%","chachi"
"0001","00.00%","chad"
"0001","00.00%","challenging"
"0001","00.00%","champ"
"0001","00.00%","champlaxigating"
"0001","00.00%","champneys"
"0001","00.00%","changing"
"0001","00.00%","chapel"
"0001","00.00%","chaps"
"0001","00.00%","chapter"
"0001","00.00%","characters"
"0001","00.00%","charlie"
"0001","00.00%","charming"
"0001","00.00%","charts"
"0001","00.00%","chastity"
"0001","00.00%","chat80155"
"0001","00.00%","chatlines"
"0001","00.00%","chatter"
"0001","00.00%","checkboxes"
"0001","00.00%","checkin"
"0001","00.00%","checkmate"
"0001","00.00%","checkup"
"0001","00.00%","cheek"
"0001","00.00%","cheered"
"0001","00.00%","cheery"
"0001","00.00%","cheesy"
"0001","00.00%","cheetos"
"0001","00.00%","chef"
"0001","00.00%","cheque"
"0001","00.00%","cherthala"
"0001","00.00%","chess"
"0001","00.00%","chex"
"0001","00.00%","cheyyamo"
"0001","00.00%","chez"
"0001","00.00%","chg"
"0001","00.00%","chgs"
"0001","00.00%","chic"
"0001","00.00%","chick"
"0001","00.00%","chickened"
"0001","00.00%","chief"
"0001","00.00%","chik"
"0001","00.00%","child's"
"0001","00.00%","childporn"
"0001","00.00%","childrens"
"0001","00.00%","chile"
"0001","00.00%","chillaxin"
"0001","00.00%","chinatown"
"0001","00.00%","chinchillas"
"0001","00.00%","chinky"
"0001","00.00%","chinnu"
"0001","00.00%","chiong"
"0001","00.00%","chit-chat"
"0001","00.00%","chk"
"0001","00.00%","chloe"
"0001","00.00%","choices"
"0001","00.00%","choosing"
"0001","00.00%","chop"
"0001","00.00%","chords"
"0001","00.00%","chores"
"0001","00.00%","chrgd"
"0001","00.00%","christians"
"0001","00.00%","christmassy"
"0001","00.00%","chuck"
"0001","00.00%","chuckin"
"0001","00.00%","ciao"
"0001","00.00%","citylink"
"0001","00.00%","cl"
"0001","00.00%","claimcode"
"0001","00.00%","clarification"
"0001","00.00%","clarify"
"0001","00.00%","clas"
"0001","00.00%","clash"
"0001","00.00%","classic"
"0001","00.00%","classmates"
"0001","00.00%","claypot"
"0001","00.00%","clearer"
"0001","00.00%","cliff"
"0001","00.00%","cliffs"
"0001","00.00%","clip"
"0001","00.00%","clocks"
"0001","00.00%","closeby"
"0001","00.00%","closingdate04"
"0001","00.00%","cloth"
"0001","00.00%","cloud"
"0001","00.00%","clover"
"0001","00.00%","club4"
"0001","00.00%","club4mobiles"
"0001","00.00%","clubmoby"
"0001","00.00%","clubsaisai"
"0001","00.00%","clubzed"
"0001","00.00%","clue"
"0001","00.00%","cmon"
"0001","00.00%","cnl"
"0001","00.00%","cnupdates"
"0001","00.00%","coach"
"0001","00.00%","coaxing"
"0001","00.00%","coca-cola"
"0001","00.00%","coccooning"
"0001","00.00%","cocksuckers"
"0001","00.00%","coco"
"0001","00.00%","coherently"
"0001","00.00%","coimbatore"
"0001","00.00%","coincidence"
"0001","00.00%","colany"
"0001","00.00%","colin"
"0001","00.00%","collages"
"0001","00.00%","collapsed"
"0001","00.00%","colleg"
"0001","00.00%","colourful"
"0001","00.00%","com1win150ppmx3age16subscription"
"0001","00.00%","comb"
"0001","00.00%","combination"
"0001","00.00%","comfey"
"0001","00.00%","comingdown"
"0001","00.00%","command"
"0001","00.00%","comment"
"0001","00.00%","commit"
"0001","00.00%","como"
"0001","00.00%","companies"
"0001","00.00%","companion"
"0001","00.00%","compass"
"0001","00.00%","compensation"
"0001","00.00%","complacent"
"0001","00.00%","complain"
"0001","00.00%","complaining"
"0001","00.00%","complementary"
"0001","00.00%","completes"
"0001","00.00%","completing"
"0001","00.00%","complexities"
"0001","00.00%","compliments"
"0001","00.00%","comprehensive"
"0001","00.00%","compulsory"
"0001","00.00%","computational"
"0001","00.00%","computerless"
"0001","00.00%","computers"
"0001","00.00%","conacted"
"0001","00.00%","concentrating"
"0001","00.00%","concentration"
"0001","00.00%","concern"
"0001","00.00%","concerned"
"0001","00.00%","conclusion"
"0001","00.00%","conected"
"0001","00.00%","conference"
"0001","00.00%","configure"
"0001","00.00%","congratulation"
"0001","00.00%","connected"
"0001","00.00%","cons"
"0001","00.00%","consensus"
"0001","00.00%","consent"
"0001","00.00%","conserve"
"0001","00.00%","consistently"
"0001","00.00%","contains"
"0001","00.00%","contented"
"0001","00.00%","contention"
"0001","00.00%","continent"
"0001","00.00%","continued"
"0001","00.00%","contribute"
"0001","00.00%","convenience"
"0001","00.00%","conversations"
"0001","00.00%","converted"
"0001","00.00%","converter"
"0001","00.00%","conveying"
"0001","00.00%","convince"
"0001","00.00%","cool-mob"
"0001","00.00%","cooped"
"0001","00.00%","cooperative"
"0001","00.00%","copied"
"0001","00.00%","copies"
"0001","00.00%","cops"
"0001","00.00%","corect"
"0001","00.00%","corporation"
"0001","00.00%","corrct"
"0001","00.00%","correctly"
"0001","00.00%","corrupt"
"0001","00.00%","corvettes"
"0001","00.00%","cosign"
"0001","00.00%","costume"
"0001","00.00%","costumes"
"0001","00.00%","couch"
"0001","00.00%","cougar-pen"
"0001","00.00%","cough"
"0001","00.00%","coughing"
"0001","00.00%","coulda"
"0001","00.00%","couldn"
"0001","00.00%","countinlots"
"0001","00.00%","counts"
"0001","00.00%","coupla"
"0001","00.00%","courageous"
"0001","00.00%","court"
"0001","00.00%","courtroom"
"0001","00.00%","coveragd"
"0001","00.00%","cozy"
"0001","00.00%","cps"
"0001","00.00%","cr"
"0001","00.00%","craigslist"
"0001","00.00%","crammed"
"0001","00.00%","crashed"
"0001","00.00%","crashing"
"0001","00.00%","craving"
"0001","00.00%","crazyin"
"0001","00.00%","crckt"
"0001","00.00%","creative"
"0001","00.00%","creativity"
"0001","00.00%","cres"
"0001","00.00%","cribbs"
"0001","00.00%","cricket"
"0001","00.00%","crickiting"
"0001","00.00%","cried"
"0001","00.00%","cro1327"
"0001","00.00%","crossing"
"0001","00.00%","crowd"
"0001","00.00%","crucial"
"0001","00.00%","crucify"
"0001","00.00%","cruel"
"0001","00.00%","cruisin"
"0001","00.00%","crushes"
"0001","00.00%","crying"
"0001","00.00%","csc"
"0001","00.00%","cst"
"0001","00.00%","cstore"
"0001","00.00%","ctagg"
"0001","00.00%","ctargg"
"0001","00.00%","cthen"
"0001","00.00%","ctla"
"0001","00.00%","cts"
"0001","00.00%","cttargg"
"0001","00.00%","ctter"
"0001","00.00%","cttergg"
"0001","00.00%","cu"
"0001","00.00%","cuck"
"0001","00.00%","cuddled"
"0001","00.00%","cudnt"
"0001","00.00%","culdnt"
"0001","00.00%","cultures"
"0001","00.00%","cumin"
"0001","00.00%","cumming"
"0001","00.00%","cupboard"
"0001","00.00%","cuppa"
"0001","00.00%","curfew"
"0001","00.00%","curtsey"
"0001","00.00%","cusoon"
"0001","00.00%","customercare"
"0001","00.00%","customersqueries"
"0001","00.00%","cutest"
"0001","00.00%","cutie"
"0001","00.00%","cutter"
"0001","00.00%","cya"
"0001","00.00%","cyclists"
"0001","00.00%","cysts"
"0001","00.00%","d3wv"
"0001","00.00%","dabbles"
"0001","00.00%","dabooks"
"0001","00.00%","dad's"
"0001","00.00%","dads"
"0001","00.00%","dammit"
"0001","00.00%","dancce"
"0001","00.00%","dancin"
"0001","00.00%","dane"
"0001","00.00%","dang"
"0001","00.00%","danger"
"0001","00.00%","dangerous"
"0001","00.00%","dao"
"0001","00.00%","darker"
"0001","00.00%","darkest"
"0001","00.00%","darkness"
"0001","00.00%","dartboard"
"0001","00.00%","das"
"0001","00.00%","dasara"
"0001","00.00%","data"
"0001","00.00%","dats"
"0001","00.00%","dawns"
"0001","00.00%","daytime"
"0001","00.00%","daywith"
"0001","00.00%","db"
"0001","00.00%","dd"
"0001","00.00%","dealer"
"0001","00.00%","dealer's"
"0001","00.00%","deals"
"0001","00.00%","dear-loving"
"0001","00.00%","debating"
"0001","00.00%","dec"
"0001","00.00%","decades"
"0001","00.00%","decent"
"0001","00.00%","deck"
"0001","00.00%","decking"
"0001","00.00%","declare"
"0001","00.00%","decorating"
"0001","00.00%","deduct"
"0001","00.00%","deepest"
"0001","00.00%","deer"
"0001","00.00%","defer"
"0001","00.00%","definitly"
"0001","00.00%","defo"
"0001","00.00%","degree"
"0001","00.00%","degrees"
"0001","00.00%","dehydrated"
"0001","00.00%","dehydration"
"0001","00.00%","delayed"
"0001","00.00%","delicious"
"0001","00.00%","deltomorrow"
"0001","00.00%","deluxe"
"0001","00.00%","dena"
"0001","00.00%","dengra"
"0001","00.00%","dent"
"0001","00.00%","dental"
"0001","00.00%","dentist"
"0001","00.00%","dentists"
"0001","00.00%","deny"
"0001","00.00%","denying"
"0001","00.00%","dependable"
"0001","00.00%","dependents"
"0001","00.00%","deposit"
"0001","00.00%","deposited"
"0001","00.00%","depression"
"0001","00.00%","dept"
"0001","00.00%","der"
"0001","00.00%","derek's"
"0001","00.00%","derp"
"0001","00.00%","describe"
"0001","00.00%","description"
"0001","00.00%","deserve"
"0001","00.00%","designation"
"0001","00.00%","desk"
"0001","00.00%","desparately"
"0001","00.00%","dessert"
"0001","00.00%","destination"
"0001","00.00%","destiny"
"0001","00.00%","detail"
"0001","00.00%","detailed"
"0001","00.00%","determine"
"0001","00.00%","determined"
"0001","00.00%","developed"
"0001","00.00%","developer"
"0001","00.00%","device"
"0001","00.00%","devils"
"0001","00.00%","deviousbitch"
"0001","00.00%","dha"
"0001","00.00%","dhanush"
"0001","00.00%","dhorte"
"0001","00.00%","dialling"
"0001","00.00%","dialogue"
"0001","00.00%","diamond"
"0001","00.00%","diapers"
"0001","00.00%","dice"
"0001","00.00%","dict"
"0001","00.00%","diddy"
"0001","00.00%","didntgive"
"0001","00.00%","diesel"
"0001","00.00%","dieting"
"0001","00.00%","differences"
"0001","00.00%","digi"
"0001","00.00%","digits"
"0001","00.00%","dileep"
"0001","00.00%","dimension"
"0001","00.00%","dine"
"0001","00.00%","dined"
"0001","00.00%","dinero"
"0001","00.00%","dino"
"0001","00.00%","dip's"
"0001","00.00%","director"
"0001","00.00%","directors"
"0001","00.00%","dirt"
"0001","00.00%","dirtiest"
"0001","00.00%","disagreeable"
"0001","00.00%","disappeared"
"0001","00.00%","disappointment"
"0001","00.00%","disaster"
"0001","00.00%","disasters"
"0001","00.00%","disastrous"
"0001","00.00%","disc"
"0001","00.00%","disconnected"
"0001","00.00%","diseases"
"0001","00.00%","disk"
"0001","00.00%","dismay"
"0001","00.00%","dismissial"
"0001","00.00%","disturbance"
"0001","00.00%","ditto"
"0001","00.00%","divert"
"0001","00.00%","dizzamn"
"0001","00.00%","dizzee"
"0001","00.00%","dl"
"0001","00.00%","dled"
"0001","00.00%","dlf"
"0001","00.00%","dob"
"0001","00.00%","dobby"
"0001","00.00%","dobby's"
"0001","00.00%","dock"
"0001","00.00%","docks"
"0001","00.00%","doctors"
"0001","00.00%","documents"
"0001","00.00%","dodda"
"0001","00.00%","dodgey"
"0001","00.00%","doesdiscount"
"0001","00.00%","dogbreath"
"0001","00.00%","dogg"
"0001","00.00%","doggin"
"0001","00.00%","dogs"
"0001","00.00%","dogwood"
"0001","00.00%","doinat"
"0001","00.00%","doit"
"0001","00.00%","doke"
"0001","00.00%","doll"
"0001","00.00%","dolls"
"0001","00.00%","dom"
"0001","00.00%","domain"
"0001","00.00%","don't4get2text"
"0001","00.00%","dontcha"
"0001","00.00%","dontignore"
"0001","00.00%","dontmatter"
"0001","00.00%","dontplease"
"0001","00.00%","donyt"
"0001","00.00%","dooms"
"0001","00.00%","dormitory"
"0001","00.00%","dorothy"
"0001","00.00%","dose"
"0001","00.00%","dosomething"
"0001","00.00%","double-faggot"
"0001","00.00%","doublemins"
"0001","00.00%","doubles"
"0001","00.00%","doubletxt"
"0001","00.00%","doug"
"0001","00.00%","downon"
"0001","00.00%","downs"
"0001","00.00%","downstem"
"0001","00.00%","dozens"
"0001","00.00%","dps"
"0001","00.00%","drama"
"0001","00.00%","dramastorm's"
"0001","00.00%","dramatic"
"0001","00.00%","drastic"
"0001","00.00%","draws"
"0001","00.00%","dreading"
"0001","00.00%","dreamz"
"0001","00.00%","drivby"
"0001","00.00%","drizzling"
"0001","00.00%","drops"
"0001","00.00%","drugdealer"
"0001","00.00%","drum"
"0001","00.00%","drunkard"
"0001","00.00%","drvgsto"
"0001","00.00%","dryer"
"0001","00.00%","dual"
"0001","00.00%","dub"
"0001","00.00%","ducking"
"0001","00.00%","dudes"
"0001","00.00%","dudette"
"0001","00.00%","duffer"
"0001","00.00%","dull"
"0001","00.00%","dump"
"0001","00.00%","dungerees"
"0001","00.00%","duo"
"0001","00.00%","durham"
"0001","00.00%","dusk"
"0001","00.00%","dust"
"0001","00.00%","duvet"
"0001","00.00%","dvg"
"0001","00.00%","dwn"
"0001","00.00%","dying"
"0001","00.00%","dysentry"
"0001","00.00%","e-mail"
"0001","00.00%","e-namous"
"0001","00.00%","e-ternal"
"0001","00.00%","e14"
"0001","00.00%","eachother"
"0001","00.00%","earlier-we"
"0001","00.00%","earliest"
"0001","00.00%","earning"
"0001","00.00%","ears"
"0001","00.00%","easiest"
"0001","00.00%","echo"
"0001","00.00%","eckankar"
"0001","00.00%","ecstacy"
"0001","00.00%","ecstasy"
"0001","00.00%","edge"
"0001","00.00%","edhae"
"0001","00.00%","edition"
"0001","00.00%","edrunk"
"0001","00.00%","education"
"0001","00.00%","edukkukayee"
"0001","00.00%","edward"
"0001","00.00%","edwards"
"0001","00.00%","eerulli"
"0001","00.00%","efficient"
"0001","00.00%","efreefone"
"0001","00.00%","egbon"
"0001","00.00%","egg-potato"
"0001","00.00%","eggs-pert"
"0001","00.00%","ego"
"0001","00.00%","eh74rr"
"0001","00.00%","eightish"
"0001","00.00%","el"
"0001","00.00%","elaborate"
"0001","00.00%","elaborating"
"0001","00.00%","elama"
"0001","00.00%","elaya"
"0001","00.00%","eldest"
"0001","00.00%","election"
"0001","00.00%","elections"
"0001","00.00%","elephant"
"0001","00.00%","eleven"
"0001","00.00%","elliot"
